no,class,id,curriumYear,grade,semester,credit,type,sortA,sortB,sortC,sortD,name,categoryA,categoryB,description,descriptionSource,descriptionSourceURL,referenceChannel,referenceMedia,referenceURL,note,previousDescription
80,Course,Cour0080,2025,3,2,3,중국,,전공,선택,,시사중국어,사회,,학생들은 중국어 뉴스와 사회적인 이슈와 관련된 글을 읽고 토론한다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
81,Course,Cour0081,2025,3,1,3,중국,,전공,선택,,실용중국어,어학,,"다양한 주제의 중국어 글에 대한 분석을 통해 보다 실용적인 어휘와 문장구조를 익히고, 글에 대한 이해력을 높인다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
82,Course,Cour0082,2025,2,1,3,중국,,전공,선택,,외국인을위한중한번역연습Ⅰ,어학,,"외국인을 위한 교과목으로서, 한국어 이해력과 어휘력을 향상시키고 전공 텍스트 독해 및 이해 능력을 제고시킨다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
83,Course,Cour0083,2025,2,1,3,중국,,전공,선택,,중국사상의현대적이해,문화,,"유교와 도교, 그리고 불교계의 주요 사상가들의 핵심 사상을 원문으로 읽으면서 이들 사상의 내용에 대해서 학생들로 하여금 현대 사회과학과 현대 철학과 연관시켜 분석하고 비판하는 토론을 유도하여 중국 문화에 대한 학생의 이해를 심화시키는 한편 사유 능력을 발전시키도록 한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
84,Course,Cour0084,2025,3,2,3,중국,,전공,선택,,중국소설의세계,문학,,"중국의 대표적인 소설을 함께 읽고 감상하면서 중국 서사 문학의 예술성을 음미하고 작품에 나타난 모티프와 플롯, 인물 형상 등을 구조적으로 분석하여 문화 콘텐츠로서의 유용성을 찾아보고자 한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
85,Course,Cour0085,2025,3,1~2,3,중국,,전공,선택,,중국어교과교육론,기타,실무,"중국어 교과 교육의 이론적 역사적 배경, 교과 교육의 목표, 중고등학교 새 교육과정의 분석 등 교과 교육 전반에 관하여 연구한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
86,Course,Cour0086,2025,3,1~2,3,중국,,전공,선택,,중국어교과교재연구및지도법,기타,실무,"중국어 교과의 성격, 중고등학교 교재의 분석, 수업안의 작성, 교수 방법 등 교과 지도의 실제 경험을 쌓는 데 중점을 둔다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
87,Course,Cour0087,2025,2,2,3,중국,,전공,선택,,중국어문법의이해,어학,,"중국어 문법 가운데 통사론(syntax)을 체계적으로 학습함으로써 중국어의 듣기, 말하기, 쓰기, 읽기에 도움이 되도록 한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
88,Course,Cour0088,2025,2,1,3,중국,,전공,선택,,중국어와중국문화,문화,,"중국어와 중국 문화의 상관관계를 이해하기 위하여, 고대로부터 현대 및 최근에 이르는 중국의 정치, 경제, 사회적 변화 등 다양한 경험들이 현대 중국어를 형성하는 데 어떠한 영향을 미쳤고 어떻게 반영되었는지를 살펴본다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
89,Course,Cour0089,2025,3,2,3,중국,,전공,선택,,중국어읽기와문화,문화,,학생들은 중국어와 중국문화관련 다방면의 주제의 글을 읽고 토론한다. 개설되는 학기에 따라 주제가 정해진다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
90,Course,Cour0090,2025,3,1,3,중국,,전공,선택,,중국어작문,어학,,중국어 문법에 맞는 올바른 문장을 구성하는 방법을 배운다. 이 과목은 단문 중심의 중국어 기본 문형을 익히는 바탕 위에 문단 단위의 작문 능력을 배양하는 것을 목표로 삼는다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
91,Course,Cour0091,2025,3~4,1~2,3,중국,,전공,선택,,중국언어문화학현장실습Ⅰ,기타,실무,"본 교과목은 중국언어문화전공의 3~4학년을 대상으로 진행하는 현장실습 과목으로서 재학 기간 동안 습득한 전공 지식을 바탕으로 자신의 기량을 발휘할 수 있는 기업, 산업체, 기관 등에 파견되어 현장 실무 경험의 기회를 가진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
92,Course,Cour0092,2025,3~4,1~2,3,중국,,전공,선택,,중국언어문화학현장실습Ⅱ,기타,실무,"본 교과목은 중국언어문화전공의 3~4학년을 대상으로 진행하는 현장실습 과목으로서 재학 기간 동안 습득한 전공 지식을 바탕으로 자신의 기량을 발휘할 수 있는 기업, 산업체, 기관 등에 파견되어 현장 실무 경험의 기회를 가진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
93,Course,Cour0093,2025,3~4,1~2,3,중국,,전공,선택,,중국언어문화학현장실습Ⅲ,기타,실무,"본 교과목은 중국언어문화전공의 3~4학년을 대상으로 진행하는 현장실습 과목으로서 재학 기간 동안 습득한 전공 지식을 바탕으로 자신의 기량을 발휘할 수 있는 기업, 산업체, 기관 등에 파견되어 현장 실무 경험의 기회를 가진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
94,Course,Cour0094,2025,3~4,1~2,3,중국,,전공,선택,,중국언어문화학현장실습Ⅳ,기타,실무,"본 교과목은 중국언어문화전공의 3~4학년을 대상으로 진행하는 현장실습 과목으로서 재학 기간 동안 습득한 전공 지식을 바탕으로 자신의 기량을 발휘할 수 있는 기업, 산업체, 기관 등에 파견되어 현장 실무 경험의 기회를 가진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
95,Course,Cour0095,2025,3~4,1~2,3,중국,,전공,선택,,중국언어문화학현장실습Ⅴ,기타,실무,"본 교과목은 중국언어문화전공의 3~4학년을 대상으로 진행하는 현장실습 과목으로서 재학 기간 동안 습득한 전공 지식을 바탕으로 자신의 기량을 발휘할 수 있는 기업, 산업체, 기관 등에 파견되어 현장 실무 경험의 기회를 가진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
96,Course,Cour0096,2025,2,1,3,중국,,전공,선택,,중국전통문학의이해,문학,,고대로부터 청나라가 와해된 1911년(신해혁명)까지 중국인들이 중국 영토 안에서 구축한 모든 문학을 각 시대 상황과 연관 지어 강의함으로써 중국 역사의 주요 사항과 각 시대의 시대정신을 이해시키고 중국 문화를 보다 친밀하게 접근할 수 있게 하는 소질을 계발시킨다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
97,Course,Cour0097,2025,3,2,3,중국,,전공,선택,,중국지역문화특강,문화,,중국의 일부 특정 지역에 대해서 산천을 비롯한 지리적 환경과 그에 따른 역사·풍속·산업·인물·문학 등 자연지리와 인문 문화를 소개하고 익힘으로써 학생들이 졸업 후 해당 지역에서 또는 해당 지역과 관련된 업무 활동을 하는 데 필요한 배경지식을 제공한다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
98,Course,Cour0098,2025,3,2,3,중국,,전공,선택,,중국현대명문선독,문학,,중국 현대사 속에서 대표적인 문장들의 강독을 통해 주요 역사적 사건 및 사회 현상의 배경·특징 등을 고찰하고 나아가 현대 중국에 대한 이해를 높인다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
99,Course,Cour0099,2025,3,1,3,중국,,전공,선택,,중국현대문학감상,문학,,"대표적인 중국 현대 문학 작품의 감상을 통해 그 작가와 작품의 문학적 특징, 문학사적 의의 등을 고찰하고, 나아가 현대 중국인들의 의식 및 중국의 사회·문화적 특징들을 고찰한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
100,Course,Cour0100,2025,4,2,3,중국,,전공,선택,,중국현대문학과대중문화,문화,,"작품 강독을 통하여 중국 현대 문학과 대중문화의 상관관계를 고찰하고, 나아가 문화 현상에 대한 접근을 통해 중국의 적층적 역사 전통과 대중적 삶의 실재를 이해한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
101,Course,Cour0101,2025,4,1,3,중국,,전공,선택,,중국현대문학의이해,문학,,"중국 현대 문학의 작가, 작품 또는 문학 이론 중에서 주제를 택하여 이를 집중적으로 연구하고 토론한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
102,Course,Cour0102,2025,2,2,3,중국,,전공,선택,,중국현대문학특강,문학,,"5.4기부터 현재에 이르기까지 중국 문학의 흐름을 조망하며, 아울러 급격한 시대적 변화 속에서 작가들이 어떠한 고민을 하고 또 어떻게 변화에 대응해 나아갔는지 등을 살펴본다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
103,Course,Cour0103,2025,3,1,3,중국,,전공,선택,,중국현대희곡,문학,,"현대 희곡 중에서 주요 작품을 선독하고, 작품을 직접 상연할 수 있는 지식과 기술을 습득한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
104,Course,Cour0104,2025,2,2,3,중국,,전공,선택,,중급중국어읽기,어학,,중급 중국어 회화의 연속 과목으로 중국어 독해력과 문장 이해력을 향상시킨다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
105,Course,Cour0105,2025,2,1,3,중국,,전공,선택,,중급중국어회화,어학,,"중어 1, 2의 후속 과목으로 중급 수준의 중국어 청취 이해력과 회화 능력을 배양한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
106,Course,Cour0106,2025,4,1,3,중국,,전공,선택,,중한통번역연습,어학,,"고급 수준의 학생을 대상으로 다양한 중국어 글을 통역 및 번역하는 연습을 통해 고급 어휘와 문형을 익히고, 실무 능력을 배양한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
107,Course,Cour0107,2025,2,1,3,중국,,전공,선택,,집중중국어Ⅰ,어학,,"중급 수준의 중국어 어휘와 구문, 문법 특징을 심화 학습하여, 듣기, 말하기, 읽기, 쓰기를 위한 다양한 표현을 익히고 활용할 수 있도록 한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
108,Course,Cour0108,2025,2,2,3,중국,,전공,선택,,집중중국어Ⅱ,어학,,"중급 수준의 중국어 어휘, 구문, 문법의 특징을 심화 학습하여, 듣기-말하기-읽기-쓰기를 위한 다양한 표현 능력을 갖추고, 고급 중국어로 도약하기 위한 기반을 다진다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
109,Course,Cour0109,2025,4,2,3,중국,,전공,선택,,통상중국어,어학,실무,중국이 우리나라의 제1위 통상 국가로 부상되면서 그 중요성이 어느 때보다 부각된다. 이 과목은 중국과의 통상 과정에 필요한 실무 차원의 업무 능력을 기르는 중국어 고급 과정이다.,교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
110,Course,Cour0110,2025,3,1,3,중국,,전공,선택,,현대중국어개론,어학,,"중국어의 음운, 음성, 어휘, 통사, 의미적 특성을 살펴보며 문자, 방언, 언어의 변화의 관점에서 중국어 가지는 성격에 대해 알아봄으로써 중국어에 대한 총체적 이해를 획득하게 한다.",교육과정조회,https://cn.catholic.ac.kr/cn/course/curriculum.do,학과홈페이지,교과개설정보,https://cn.catholic.ac.kr/cn/course/subjects.do?mode=list&sust=M230000339&pobtFg=ALL&year=2025&openShtm=&srSearchVal=&isEngCourses=Y&alignKey=,,
111,Course,Cour0111,2025,1,1,3,중국,,전공,,기초,콘텐츠중국어입문Ⅰ,어학,,1. 기초 중국어 실력 배양 2. 중국문호에 대해 이해 제고,강의계획서조회,https://app.kangnam.ac.kr/knumis/sbr/sbr1010.jsp,학과홈페이지,교육과정조회,https://kcc.kangnam.ac.kr/menu/20cb29068044b34011733f8413c9c564.do,,
